SWV Data Trace - Watch
"0";"adc_data";"4002"
"1";"adc_min";"59"
"2";"adc_max";"4027"
SWV Data Trace - History
"READ";"2080";"";"1647954011";"?"
"READ";"1310";"";"1647954011";"?"
"READ";"702";"";"1647954011";"?"
"READ";"440";"";"1647954011";"?"
"READ";"93";"";"1647954011";"?"
"READ";"66";"";"1647954011";"?"
"READ";"100";"";"1647954011";"?"
"READ";"540";"";"1647954011";"?"
"READ";"1219";"";"1647954011";"?"
"READ";"1916";"";"1647954011";"?"
"READ";"2053";"";"1647954011";"?"
"READ";"2816";"";"1647954011";"?"
"READ";"3461";"";"1647954011";"?"
"READ";"3924";"";"1647954011";"?"
"READ";"4007";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"4019";"";"1647954011";"?"
"READ";"3583";"";"1647954011";"?"
"READ";"2217";"";"1647954011";"?"
"READ";"1939";"";"1647954011";"?"
"READ";"1292";"";"1647954011";"?"
"READ";"650";"";"1647954011";"?"
"READ";"178";"";"1647954011";"?"
"READ";"79";"";"1647954011";"?"
"READ";"75";"";"1647954011";"?"
"READ";"457";"";"1647954011";"?"
"READ";"601";"";"1647954011";"?"
"READ";"1253";"";"1647954011";"?"
"READ";"1987";"";"1647954011";"?"
"READ";"2508";"";"1647954011";"?"
"READ";"3383";"";"1647954011";"?"
"READ";"3511";"";"1647954011";"?"
"READ";"3951";"";"1647954011";"?"
"READ";"4012";"";"1647954011";"?"
"READ";"4013";"";"1647954011";"?"
"READ";"4027";"";"1647954011";"?"
"READ";"3529";"";"1647954011";"?"
"READ";"2866";"";"1647954011";"?"
"READ";"2122";"";"1647954011";"?"
"READ";"1463";"";"1647954011";"?"
"READ";"1287";"";"1647954011";"?"
"READ";"356";"";"1647954011";"?"
"READ";"170";"";"1647954011";"?"
"READ";"71";"";"1647954011";"?"
"READ";"103";"";"1647954011";"?"
"READ";"544";"";"1647954011";"?"
"READ";"1106";"";"1647954011";"?"
"READ";"1262";"";"1647954011";"?"
"READ";"2024";"";"1647954011";"?"
"READ";"2821";"";"1647954011";"?"
"READ";"3465";"";"1647954011";"?"
"READ";"3842";"";"1647954011";"?"
"READ";"3960";"";"1647954011";"?"
"READ";"4011";"";"1647954011";"?"
"READ";"4018";"";"1647954011";"?"
"READ";"3571";"";"1647954011";"?"
"READ";"3017";"";"1647954011";"?"
"READ";"2861";"";"1647954011";"?"
"READ";"2090";"";"1647954011";"?"
"READ";"1345";"";"1647954011";"?"
"READ";"636";"";"1647954011";"?"
"READ";"231";"";"1647954011";"?"
"READ";"168";"";"1647954011";"?"
"READ";"84";"";"1647954011";"?"
"READ";"119";"";"1647954011";"?"
"READ";"578";"";"1647954011";"?"
"READ";"1185";"";"1647954011";"?"
"READ";"1993";"";"1647954011";"?"
"READ";"2572";"";"1647954011";"?"
"READ";"2828";"";"1647954011";"?"
"READ";"3499";"";"1647954011";"?"
"READ";"3904";"";"1647954011";"?"
"READ";"4016";"";"1647954011";"?"
"READ";"4019";"";"1647954011";"?"
"READ";"3533";"";"1647954011";"?"
"READ";"2915";"";"1647954011";"?"
"READ";"2404";"";"1647954011";"?"
"READ";"1446";"";"1647954011";"?"
"READ";"1284";"";"1647954011";"?"
"READ";"622";"";"1647954011";"?"
"READ";"195";"";"1647954011";"?"
"READ";"72";"";"1647954011";"?"
"READ";"92";"";"1647954011";"?"
"READ";"162";"";"1647954011";"?"
"READ";"1259";"";"1647954011";"?"
"READ";"2028";"";"1647954011";"?"
"READ";"2763";"";"1647954011";"?"
"READ";"3130";"";"1647954011";"?"
"READ";"3508";"";"1647954011";"?"
"READ";"3955";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"4016";"";"1647954011";"?"
"READ";"3959";"";"1647954011";"?"
"READ";"3527";"";"1647954011";"?"
"READ";"2088";"";"1647954011";"?"
"READ";"1341";"";"1647954011";"?"
"READ";"780";"";"1647954011";"?"
"READ";"621";"";"1647954011";"?"
"READ";"152";"";"1647954011";"?"
"READ";"67";"";"1647954011";"?"
"READ";"99";"";"1647954011";"?"
"READ";"585";"";"1647954011";"?"
"READ";"1192";"";"1647954011";"?"
"READ";"1597";"";"1647954011";"?"
"READ";"2049";"";"1647954011";"?"
"READ";"2799";"";"1647954011";"?"
"READ";"3501";"";"1647954011";"?"
"READ";"3908";"";"1647954011";"?"
"READ";"3990";"";"1647954011";"?"
"READ";"4015";"";"1647954011";"?"
"READ";"4013";"";"1647954011";"?"
"READ";"3644";"";"1647954011";"?"
"READ";"2905";"";"1647954011";"?"
"READ";"2360";"";"1647954011";"?"
"READ";"2073";"";"1647954011";"?"
"READ";"1299";"";"1647954011";"?"
"READ";"673";"";"1647954011";"?"
"READ";"188";"";"1647954011";"?"
"READ";"89";"";"1647954011";"?"
"READ";"64";"";"1647954011";"?"
"READ";"283";"";"1647954011";"?"
"READ";"599";"";"1647954011";"?"
"READ";"1234";"";"1647954011";"?"
"READ";"1955";"";"1647954011";"?"
"READ";"2052";"";"1647954011";"?"
"READ";"3200";"";"1647954011";"?"
"READ";"3507";"";"1647954011";"?"
"READ";"3937";"";"1647954011";"?"
"READ";"4014";"";"1647954011";"?"
"READ";"4015";"";"1647954011";"?"
"READ";"3887";"";"1647954011";"?"
"READ";"3525";"";"1647954011";"?"
"READ";"2877";"";"1647954011";"?"
"READ";"2174";"";"1647954011";"?"
"READ";"1666";"";"1647954011";"?"
"READ";"1287";"";"1647954011";"?"
"READ";"610";"";"1647954011";"?"
"READ";"171";"";"1647954011";"?"
"READ";"80";"";"1647954011";"?"
"READ";"96";"";"1647954011";"?"
"READ";"506";"";"1647954011";"?"
"READ";"596";"";"1647954011";"?"
"READ";"1253";"";"1647954011";"?"
"READ";"2050";"";"1647954011";"?"
"READ";"2802";"";"1647954011";"?"
"READ";"3423";"";"1647954011";"?"
"READ";"3596";"";"1647954011";"?"
"READ";"3951";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"3624";"";"1647954011";"?"
"READ";"3184";"";"1647954011";"?"
"READ";"2863";"";"1647954011";"?"
"READ";"2104";"";"1647954011";"?"
"READ";"1303";"";"1647954011";"?"
"READ";"662";"";"1647954011";"?"
"READ";"291";"";"1647954011";"?"
"READ";"163";"";"1647954011";"?"
"READ";"66";"";"1647954011";"?"
"READ";"110";"";"1647954011";"?"
"READ";"569";"";"1647954011";"?"
"READ";"1951";"";"1647954011";"?"
"READ";"2075";"";"1647954011";"?"
"READ";"2826";"";"1647954011";"?"
"READ";"3479";"";"1647954011";"?"
"READ";"3872";"";"1647954011";"?"
"READ";"4007";"";"1647954011";"?"
"READ";"4018";"";"1647954011";"?"
"READ";"4019";"";"1647954011";"?"
"READ";"3554";"";"1647954011";"?"
"READ";"2969";"";"1647954011";"?"
"READ";"1617";"";"1647954011";"?"
"READ";"1287";"";"1647954011";"?"
"READ";"637";"";"1647954011";"?"
"READ";"212";"";"1647954011";"?"
"READ";"75";"";"1647954011";"?"
"READ";"84";"";"1647954011";"?"
"READ";"119";"";"1647954011";"?"
"READ";"594";"";"1647954011";"?"
"READ";"1256";"";"1647954011";"?"
"READ";"2011";"";"1647954011";"?"
"READ";"2688";"";"1647954011";"?"
"READ";"2834";"";"1647954011";"?"
"READ";"3712";"";"1647954011";"?"
"READ";"3957";"";"1647954011";"?"
"READ";"4011";"";"1647954011";"?"
"READ";"4012";"";"1647954011";"?"
"READ";"4023";"";"1647954011";"?"
"READ";"3530";"";"1647954011";"?"
"READ";"2863";"";"1647954011";"?"
"READ";"2105";"";"1647954011";"?"
"READ";"1387";"";"1647954011";"?"
"READ";"981";"";"1647954011";"?"
"READ";"619";"";"1647954011";"?"
"READ";"167";"";"1647954011";"?"
"READ";"69";"";"1647954011";"?"
"READ";"92";"";"1647954011";"?"
"READ";"569";"";"1647954011";"?"
"READ";"1135";"";"1647954011";"?"
"READ";"1265";"";"1647954011";"?"
"READ";"2038";"";"1647954011";"?"
"READ";"3481";"";"1647954011";"?"
"READ";"3878";"";"1647954011";"?"
"READ";"3958";"";"1647954011";"?"
"READ";"4019";"";"1647954011";"?"
"READ";"4016";"";"1647954011";"?"
"READ";"3547";"";"1647954011";"?"
"READ";"2950";"";"1647954011";"?"
"READ";"2612";"";"1647954011";"?"
"READ";"2077";"";"1647954011";"?"
"READ";"1324";"";"1647954011";"?"
"READ";"206";"";"1647954011";"?"
"READ";"98";"";"1647954011";"?"
"READ";"67";"";"1647954011";"?"
"READ";"121";"";"1647954011";"?"
"READ";"593";"";"1647954011";"?"
"READ";"1211";"";"1647954011";"?"
"READ";"1835";"";"1647954011";"?"
"READ";"2707";"";"1647954011";"?"
"READ";"2836";"";"1647954011";"?"
"READ";"3511";"";"1647954011";"?"
"READ";"3920";"";"1647954011";"?"
"READ";"4003";"";"1647954011";"?"
"READ";"4011";"";"1647954011";"?"
"READ";"4023";"";"1647954011";"?"
"READ";"3532";"";"1647954011";"?"
"READ";"2890";"";"1647954011";"?"
"READ";"2266";"";"1647954011";"?"
"READ";"2073";"";"1647954011";"?"
"READ";"920";"";"1647954011";"?"
"READ";"622";"";"1647954011";"?"
"READ";"182";"";"1647954011";"?"
"READ";"84";"";"1647954011";"?"
"READ";"88";"";"1647954011";"?"
"READ";"501";"";"1647954011";"?"
"READ";"599";"";"1647954011";"?"
"READ";"1266";"";"1647954011";"?"
"READ";"2041";"";"1647954011";"?"
"READ";"2788";"";"1647954011";"?"
"READ";"3334";"";"1647954011";"?"
"READ";"3506";"";"1647954011";"?"
"READ";"3945";"";"1647954011";"?"
"READ";"4015";"";"1647954011";"?"
"READ";"4016";"";"1647954011";"?"
"READ";"3739";"";"1647954011";"?"
"READ";"3522";"";"1647954011";"?"
"READ";"2867";"";"1647954011";"?"
"READ";"2081";"";"1647954011";"?"
"READ";"1318";"";"1647954011";"?"
"READ";"712";"";"1647954011";"?"
"READ";"619";"";"1647954011";"?"
"READ";"168";"";"1647954011";"?"
"READ";"65";"";"1647954011";"?"
"READ";"103";"";"1647954011";"?"
"READ";"523";"";"1647954011";"?"
"READ";"1212";"";"1647954011";"?"
"READ";"1880";"";"1647954011";"?"
"READ";"2053";"";"1647954011";"?"
"READ";"2814";"";"1647954011";"?"
"READ";"3452";"";"1647954011";"?"
"READ";"3926";"";"1647954011";"?"
"READ";"4002";"";"1647954011";"?"
"READ";"4020";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"3592";"";"1647954011";"?"
"READ";"2238";"";"1647954011";"?"
"READ";"2069";"";"1647954011";"?"
"READ";"1292";"";"1647954011";"?"
"READ";"652";"";"1647954011";"?"
"READ";"177";"";"1647954011";"?"
"READ";"82";"";"1647954011";"?"
"READ";"68";"";"1647954011";"?"
"READ";"466";"";"1647954011";"?"
"READ";"600";"";"1647954011";"?"
"READ";"1250";"";"1647954011";"?"
"READ";"1982";"";"1647954011";"?"
"READ";"2436";"";"1647954011";"?"
"READ";"3357";"";"1647954011";"?"
"READ";"3507";"";"1647954011";"?"
"READ";"3947";"";"1647954011";"?"
"READ";"4012";"";"1647954011";"?"
"READ";"4016";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"3519";"";"1647954011";"?"
"READ";"2867";"";"1647954011";"?"
"READ";"2129";"";"1647954011";"?"
"READ";"1503";"";"1647954011";"?"
"READ";"1286";"";"1647954011";"?"
"READ";"438";"";"1647954011";"?"
"READ";"168";"";"1647954011";"?"
"READ";"70";"";"1647954011";"?"
"READ";"104";"";"1647954011";"?"
"READ";"534";"";"1647954011";"?"
"READ";"1026";"";"1647954011";"?"
"READ";"1257";"";"1647954011";"?"
"READ";"2023";"";"1647954011";"?"
"READ";"2817";"";"1647954011";"?"
"READ";"3455";"";"1647954011";"?"
"READ";"3828";"";"1647954011";"?"
"READ";"3951";"";"1647954011";"?"
"READ";"4015";"";"1647954011";"?"
"READ";"4017";"";"1647954011";"?"
"READ";"3586";"";"1647954011";"?"
"READ";"3041";"";"1647954011";"?"
"READ";"2859";"";"1647954011";"?"
"READ";"2094";"";"1647954011";"?"
"READ";"1351";"";"1647954011";"?"
"READ";"648";"";"1647954011";"?"
"READ";"242";"";"1647954011";"?"
"READ";"168";"";"1647954011";"?"
"READ";"74";"";"1647954011";"?"
"READ";"115";"";"1647954011";"?"
"READ";"578";"";"1647954011";"?"
"READ";"1176";"";"1647954011";"?"
"READ";"1989";"";"1647954011";"?"
"READ";"2511";"";"1647954011";"?"
"READ";"2830";"";"1647954011";"?"
"READ";"3494";"";"1647954011";"?"
"READ";"3903";"";"1647954011";"?"
"READ";"4019";"";"1647954011";"?"
"READ";"4015";"";"1647954011";"?"
"READ";"3537";"";"1647954011";"?"
"READ";"2922";"";"1647954011";"?"
"READ";"2441";"";"1647954011";"?"
"READ";"1469";"";"1647954011";"?"
"READ";"1282";"";"1647954011";"?"
"READ";"629";"";"1647954011";"?"
"READ";"192";"";"1647954011";"?"
"READ";"74";"";"1647954011";"?"
"READ";"91";"";"1647954011";"?"
"READ";"121";"";"1647954011";"?"
"READ";"1259";"";"1647954011";"?"
"READ";"2029";"";"1647954011";"?"
"READ";"2749";"";"1647954011";"?"
"READ";"3046";"";"1647954011";"?"
"READ";"3509";"";"1647954011";"?"
"READ";"3956";"";"1647954011";"?"
"READ";"4012";"";"1647954011";"?"
"READ";"4014";"";"1647954011";"?"
"READ";"4002";"";"1647954011";"?"
