SWV Data Trace - Watch
"0";"adc_data";"3511"
SWV Data Trace - History
"READ";"685";"";"1032941925";"6.148464 s"
"READ";"629";"";"1032945395";"6.148484 s"
"READ";"349";"";"1032947531";"6.148497 s"
"READ";"196";"";"1033085129";"?"
"READ";"90";"";"1033085129";"?"
"READ";"69";"";"1033085129";"?"
"READ";"101";"";"1033085129";"?"
"READ";"547";"";"1033085129";"?"
"READ";"1223";"";"1033085129";"?"
"READ";"1947";"";"1033085129";"?"
"READ";"2056";"";"1033085129";"?"
"READ";"2823";"";"1033085129";"?"
"READ";"3506";"";"1033085129";"?"
"READ";"3929";"";"1033085129";"?"
"READ";"4016";"";"1033085129";"?"
"READ";"4019";"";"1033085129";"?"
"READ";"3983";"";"1033085129";"?"
"READ";"3523";"";"1033085129";"?"
"READ";"2882";"";"1033085129";"?"
"READ";"2192";"";"1033085129";"?"
"READ";"1344";"";"1033085129";"?"
"READ";"794";"";"1033085129";"?"
"READ";"614";"";"1033085129";"?"
"READ";"167";"";"1033085129";"?"
"READ";"70";"";"1033085129";"?"
"READ";"119";"";"1033085129";"?"
"READ";"581";"";"1033085129";"?"
"READ";"1192";"";"1033085129";"?"
"READ";"1996";"";"1033085129";"?"
"READ";"2602";"";"1033085129";"?"
"READ";"2832";"";"1033085129";"?"
"READ";"3495";"";"1033085129";"?"
"READ";"3946";"";"1033085129";"?"
"READ";"4016";"";"1033085129";"?"
"READ";"4018";"";"1033085129";"?"
"READ";"4020";"";"1033085129";"?"
"READ";"3279";"";"1033085129";"?"
"READ";"2861";"";"1033085129";"?"
"READ";"2115";"";"1033085129";"?"
"READ";"1307";"";"1033085129";"?"
"READ";"677";"";"1033085129";"?"
"READ";"318";"";"1033085129";"?"
"READ";"167";"";"1033085129";"?"
"READ";"62";"";"1033085129";"?"
"READ";"108";"";"1033085129";"?"
"READ";"595";"";"1033085129";"?"
"READ";"1228";"";"1033085129";"?"
"READ";"1950";"";"1033085129";"?"
"READ";"2763";"";"1033085129";"?"
"READ";"3168";"";"1033085129";"?"
"READ";"3508";"";"1033085129";"?"
"READ";"3935";"";"1033085129";"?"
"READ";"4012";"";"1033085129";"?"
"READ";"4018";"";"1033085129";"?"
"READ";"3923";"";"1033085129";"?"
"READ";"3529";"";"1033085129";"?"
"READ";"2852";"";"1033085129";"?"
"READ";"2087";"";"1033085129";"?"
"READ";"1332";"";"1033085129";"?"
"READ";"642";"";"1033085129";"?"
"READ";"220";"";"1033085129";"?"
"READ";"136";"";"1033085129";"?"
"READ";"84";"";"1033085129";"?"
"READ";"122";"";"1033085129";"?"
"READ";"598";"";"1033085129";"?"
"READ";"1255";"";"1033085129";"?"
"READ";"1995";"";"1033085129";"?"
"READ";"2641";"";"1033085129";"?"
"READ";"3411";"";"1033085129";"?"
"READ";"3532";"";"1033085129";"?"
"READ";"3949";"";"1033085129";"?"
"READ";"4007";"";"1033085129";"?"
